"kind","test","classification","lane","root_cause","source_line"
"FAILED","tests/legal_accuracy/test_legal_accuracy.py::test_fp4_deadline_floor_does_not_bite","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/legal_accuracy/test_legal_accuracy.py::test_fp4_deadline_floor_does_not_bite"
"FAILED","tests/legal_accuracy/test_legal_accuracy.py::test_fp4_ec_applied_true","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/legal_accuracy/test_legal_accuracy.py::test_fp4_ec_applied_true"
"FAILED","tests/legal_accuracy/test_legal_accuracy.py::test_fp5_deadline_floor_bites","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/legal_accuracy/test_legal_accuracy.py::test_fp5_deadline_floor_bites"
"FAILED","tests/legal_accuracy/test_legal_accuracy.py::test_fp6_deadline_correct","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/legal_accuracy/test_legal_accuracy.py::test_fp6_deadline_correct"
"FAILED","tests/legal_accuracy/test_legal_accuracy.py::test_fp8_deadline_correct","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/legal_accuracy/test_legal_accuracy.py::test_fp8_deadline_correct"
"FAILED","tests/legal_accuracy/test_legal_accuracy.py::test_fp8_deadline_source_is_rules","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/legal_accuracy/test_legal_accuracy.py::test_fp8_deadline_source_is_rules"
"FAILED","tests/legal_accuracy/test_legal_accuracy.py::test_upw1_deadline_correct","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/legal_accuracy/test_legal_accuracy.py::test_upw1_deadline_correct"
"FAILED","tests/legal_accuracy/test_legal_accuracy.py::test_upw5_deadline_correct_and_expired","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/legal_accuracy/test_legal_accuracy.py::test_upw5_deadline_correct_and_expired"
"FAILED","tests/mcp/test_mcp.py::TestMCPAuditTable::test_mcp_tool_calls_table_exists","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/mcp/test_mcp.py::TestMCPAuditTable::test_mcp_tool_calls_table_exists"
"FAILED","tests/mcp/test_mcp.py::TestMCPAuditTable::test_mcp_audit_has_trace_id","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/mcp/test_mcp.py::TestMCPAuditTable::test_mcp_audit_has_trace_id"
"FAILED","tests/mcp/test_mcp.py::TestMCPRuntimeConnectors::test_rules_lookup_returns_rules","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/mcp/test_mcp.py::TestMCPRuntimeConnectors::test_rules_lookup_returns_rules"
"FAILED","tests/mcp/test_mcp.py::TestMCPRuntimeConnectors::test_rules_lookup_has_era1996_authority","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/mcp/test_mcp.py::TestMCPRuntimeConnectors::test_rules_lookup_has_era1996_authority"
"FAILED","tests/mcp/test_mcp.py::TestMCPRuntimeConnectors::test_legislation_lookup_returns_results","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/mcp/test_mcp.py::TestMCPRuntimeConnectors::test_legislation_lookup_returns_results"
"FAILED","tests/mcp/test_mcp.py::TestMCPRuntimeConnectors::test_mcp_audit_written_on_call","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/mcp/test_mcp.py::TestMCPRuntimeConnectors::test_mcp_audit_written_on_call"
"FAILED","tests/memory/test_memory.py::TestMemoryConsentGate::test_brain_memory_not_saved_without_consent","REAL DEFECT","intake/diagnosis","Non-environment assertion or exception; inspect before fixing.","FAILED tests/memory/test_memory.py::TestMemoryConsentGate::test_brain_memory_not_saved_without_consent"
"FAILED","tests/memory/test_memory.py::TestMemoryConsentGate::test_brain_memory_not_saved_anonymous","REAL DEFECT","intake/diagnosis","Non-environment assertion or exception; inspect before fixing.","FAILED tests/memory/test_memory.py::TestMemoryConsentGate::test_brain_memory_not_saved_anonymous"
"FAILED","tests/memory/test_memory.py::TestMemoryConsentGate::test_brain_memory_step_always_recorded","REAL DEFECT","intake/diagnosis","Non-environment assertion or exception; inspect before fixing.","FAILED tests/memory/test_memory.py::TestMemoryConsentGate::test_brain_memory_step_always_recorded"
"FAILED","tests/payment/test_payment.py::TestStripeWebhookVerification::test_payment_events_table_exists","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/payment/test_payment.py::TestStripeWebhookVerification::test_payment_events_table_exists"
"FAILED","tests/payment/test_payment.py::TestStripeWebhookVerification::test_cases_payment_status_column_exists","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/payment/test_payment.py::TestStripeWebhookVerification::test_cases_payment_status_column_exists"
"FAILED","tests/rag/test_rag.py::TestRetrieveRules::test_ud_rules_returned","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestRetrieveRules::test_ud_rules_returned - psy..."
"FAILED","tests/rag/test_rag.py::TestRetrieveRules::test_time_limit_rule_present","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestRetrieveRules::test_time_limit_rule_present"
"FAILED","tests/rag/test_rag.py::TestRetrieveRules::test_qualifying_period_rule_present","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestRetrieveRules::test_qualifying_period_rule_present"
"FAILED","tests/rag/test_rag.py::TestRetrieveRules::test_upw_rules_returned","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestRetrieveRules::test_upw_rules_returned - ps..."
"FAILED","tests/rag/test_rag.py::TestRetrieveRules::test_rules_have_authority_ref","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestRetrieveRules::test_rules_have_authority_ref"
"FAILED","tests/rag/test_rag.py::TestRetrieveRules::test_rules_have_authority_url","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestRetrieveRules::test_rules_have_authority_url"
"FAILED","tests/rag/test_rag.py::TestRetrieveRules::test_prospective_rules_excluded","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestRetrieveRules::test_prospective_rules_excluded"
"FAILED","tests/rag/test_rag.py::TestHybridRetrieve::test_retrieve_returns_bundle","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestHybridRetrieve::test_retrieve_returns_bundle"
"FAILED","tests/rag/test_rag.py::TestHybridRetrieve::test_bundle_has_exact_rules","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestHybridRetrieve::test_bundle_has_exact_rules"
"FAILED","tests/rag/test_rag.py::TestHybridRetrieve::test_bundle_has_authorities","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestHybridRetrieve::test_bundle_has_authorities"
"FAILED","tests/rag/test_rag.py::TestHybridRetrieve::test_authorities_have_cite_and_url","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestHybridRetrieve::test_authorities_have_cite_and_url"
"FAILED","tests/rag/test_rag.py::TestHybridRetrieve::test_authorities_have_trust_score","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestHybridRetrieve::test_authorities_have_trust_score"
"FAILED","tests/rag/test_rag.py::TestHybridRetrieve::test_insufficient_grounding_flag","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestHybridRetrieve::test_insufficient_grounding_flag"
"FAILED","tests/rag/test_rag.py::TestHybridRetrieve::test_no_hallucinated_sources","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","FAILED tests/rag/test_rag.py::TestHybridRetrieve::test_no_hallucinated_sources"
